chrom	start	end	KR	VC	VC_SQRT	weight	GC	E1	E2	E3	binary	HMM2	HMM3	HMM3P	HMM4	HMM5	HMM6	HMM7	HMM8	HMM9
chr1	29000000	29250000	1.1926871190681743	1.7505921159981694	1.1698985192890214	0.001199480098642216	0.45098	0.6304953847795494	0.15019289504493163	0.6563898617753374	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	29250000	29500000	1.2390662652267936	1.8078205072526023	1.1888672441184094	0.001140135538544741	0.491132	0.37370205536981865	0.9393468736939006	0.5178687124699209	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	29500000	29750000	1.218203125417273	1.7665039009739958	1.175203314336113	0.0012013257902926935	0.4832808637750707	0.36023705476236195	1.0462575330948878	0.48523091806569574	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	29750000	30000000	1.1511508872038538	1.651395858633233	1.1362693779296922	0.001297383263258554	0.468436	0.29879671819208525	1.111408612672698	0.49701935734483554	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	30000000	30250000	1.128178810816876	1.6099171483790014	1.1219085825618031	0.0013150399432246278	0.47802	0.2803470227488389	1.16094832172888	0.47870829549770894	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	30250000	30500000	1.1698191539578473	1.6848091851177696	1.1477070990158984	0.0012392399302415726	0.48084	0.3139851194479497	1.1145032341177883	0.4920491167780795	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	30500000	30750000	1.280856564636955	1.8897285178135983	1.2155012665068985	0.0011304499400221835	0.486528	0.46141900162633714	0.795838832541559	0.5494715142150021	1.0	1.0	2.0	4.0	2.0	2.0	3.0	4.0	5.0	6.0
chr1	30750000	31000000	1.2685698729551274	1.9038031243990075	1.2200193667816606	0.0011987177283778417	0.484212	0.7249406408512558	0.11722208232391937	0.6620883119322286	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	31000000	31250000	1.1879692012200793	1.751834913144628	1.1703137184007313	0.0011410219035827061	0.465268	0.6617670606563087	0.0795042054232147	0.7136835583838321	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	31250000	31500000	1.1592377345111395	1.7175968471349816	1.1588209131803568	0.0012870301913338563	0.44788	0.7133178212159953	0.041288726682043066	0.7514315377320882	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	31500000	31750000	1.3515211074233915	2.0603358423354603	1.2691843726957674	0.0011938914563374193	0.510452	0.7532961418075007	-0.0412016087436691	0.7580788305745231	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	31750000	32000000	1.2431374172935084	1.8885994778430168	1.2151381046706913	0.0012256169879231327	0.469052	0.7778656290578734	-0.30908547086796423	0.8426400054084763	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	32000000	32250000	1.2453798397201346	1.8807843598602518	1.2126213475878533	0.001176319823711497	0.472472	0.7917520595934118	-0.42624613316669335	0.859212091533843	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	32250000	32500000	1.244356644940561	1.8645057079922214	1.2073621747830552	0.0011925301414299862	0.478124	0.7581610335613722	-0.3259949744476043	0.8464596915230657	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	32500000	32750000	1.1635053747851478	1.7124095199149802	1.1570697080743428	0.00122277325273208	0.46144	0.7084982483434065	-0.24723011941540046	0.8286700834264066	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	32750000	33000000	1.231403474538271	1.8332480799905582	1.1971989481176053	0.0012237798405216156	0.479616	0.7654940600550892	-0.24502992017058747	0.7883600796953187	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	33000000	33250000	1.2639513645766072	1.874749541679965	1.210674333041639	0.0011853316907416492	0.462348	0.6888144467896571	0.08897127950212998	0.6809589093349401	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	33250000	33500000	1.2252674436968953	1.7889140646218082	1.182634233942516	0.0012027636467424145	0.4688	0.6118783074473139	0.3558897601571825	0.5831691735844147	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	33500000	33750000	1.1296201842242952	1.577265994972842	1.1104734441828388	0.0012386732967327788	0.446192	0.25486010452991187	1.0511745504387395	0.4785947929437938	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	33750000	34000000	1.137557418683506	1.5658675259499444	1.1064536248788308	0.00126380650077541	0.45856	0.17388321430391393	1.2399795486815577	0.42498936856975217	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	4.0
chr1	34000000	34250000	1.012775548043653	1.3703843509931313	1.0350871151230718	0.0014417331959160138	0.45024	0.16067235333590146	1.1797409859615828	0.4600162185275437	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	4.0
chr1	34250000	34500000	1.0633006916864904	1.4467353235125249	1.0635312363788214	0.0014120706992574543	0.432544	0.24345576434034982	1.043357033434542	0.4852503001763764	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	34500000	34750000	1.1071378463368275	1.519952285836501	1.0901109060978194	0.0013179778602499883	0.444084	0.29570812401037716	0.9302057529288259	0.5093816322830947	1.0	1.0	1.0	3.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	34750000	35000000	1.1291057356425795	1.5711913617809983	1.1083329598051954	0.001264527939481458	0.465164	0.500354385160101	0.4387136210569992	0.5699122166791807	1.0	1.0	2.0	4.0	2.0	3.0	3.0	4.0	5.0	6.0
chr1	35000000	35250000	1.0701405033902298	1.4779901075847914	1.07495793732211	0.0013679216036842376	0.42292	0.6287354679939494	-0.06811178279685821	0.7144855759062739	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	35250000	35500000	1.06483824033835	1.4783541305475985	1.075090308059816	0.0014621118073205402	0.402428	0.6979107478271506	-0.23543273590397262	0.7464311021158273	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	35500000	35750000	1.171624150222305	1.6609173342541563	1.139540371726357	0.0012943426979715575	0.4512	0.7437316556925814	-0.16560393768155784	0.7483381869214176	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	35750000	36000000	1.1178652450938018	1.5943949817305545	1.1164869894843774	0.0012746925435181196	0.419052	0.7526620357542201	-0.20375590747410413	0.7353829145160728	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	36000000	36250000	1.193154768494555	1.7493151916989476	1.1694717652926945	0.0012710982396594065	0.47498	0.7930572853572438	-0.23680067011658057	0.7356965413101785	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	36250000	36500000	1.3025590719323263	1.9437973035080414	1.232767552453245	0.001106939883185616	0.484052	0.7991333281039343	-0.08921488048507287	0.6926600279941365	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	36500000	36750000	1.188653781919166	1.7142808254581605	1.1577017530729867	0.0011897026882770987	0.482544	0.47059285478006746	0.874617299109055	0.5421731647724742	1.0	1.0	2.0	4.0	3.0	2.0	3.0	4.0	5.0	6.0
chr1	36750000	37000000	1.1479660213136944	1.6354499465046435	1.1307701504077907	0.001321761993182936	0.49642	0.42436728382597055	1.12815839892836	0.4904072327329399	1.0	1.0	2.0	4.0	3.0	2.0	3.0	4.0	5.0	5.0
chr1	37000000	37250000	1.1104539363474408	1.5805848605790598	1.1116411531856014	0.0013688078054600822	0.462504	0.4230567085740386	1.0724047362734457	0.513076293298055	1.0	1.0	2.0	4.0	3.0	2.0	3.0	4.0	5.0	5.0
chr1	37250000	37500000	1.2531692712429725	1.8297272953971582	1.1960487749940707	0.0011630039138366968	0.484976	0.5478792577152144	0.6409071179077578	0.5954365709534074	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	37500000	37750000	1.2527229348453488	1.8622646916274401	1.206636370647863	0.001165098897614099	0.475452	0.730624381517564	0.13464022731871925	0.6621447242899441	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	37750000	38000000	1.2192252592510862	1.8089922061641377	1.1892524507287385	0.0011660829014124758	0.468684	0.7558364561311547	-0.15843423941244977	0.7451330598894786	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	38000000	38250000	1.3196107625799491	1.9563020610663449	1.2367264905182263	0.0011192157426848433	0.492768	0.5824828907011631	0.20359281441712998	0.7507184054783704	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	38250000	38500000	1.1421040451668085	1.6505227723083753	1.135968967701155	0.0013821980413091478	0.430908	0.5122905069037348	0.4824058078907769	0.7077868073152832	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	38500000	38750000	1.1188716835454309	1.610787390774462	1.122211766023645	0.0013836106206547834	0.447648	0.51399762458936	0.4512524828403423	0.7179694719961948	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	38750000	39000000	1.197939091232813	1.742424350770185	1.167166121434268	0.0011437102931675803	0.447628	0.5518122905724009	0.12431229335206521	0.7604640950868976	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	39000000	39250000	1.2179228687126742	1.7668394846428335	1.175314936028915	0.0011855441235827332	0.446452	0.7044766905343871	-0.25837692267862233	0.8552439055078971	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	39250000	39500000	1.0701696898721123	1.5236550819113048	1.0914379224393225	0.0016119202960038035	0.422016	0.7790294876803567	-0.3085009235989193	0.8475474157083359	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	39500000	39750000	1.1989391252653838	1.736611359082859	1.1652175733848629	0.0013265158552179643	0.484468	0.7809144634162601	-0.2816752613014822	0.8568290723261587	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	39750000	40000000	1.2055304997592318	1.7531431206672161	1.1707506110208463	0.0012577031661726399	0.480184	0.8027261230696382	-0.365502770657726	0.8826382719653167	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	40000000	40250000	1.1371613879975886	1.6203515253363394	1.1255384308609093	0.001417370558029176	0.415604	0.785234689356712	-0.4335033818829575	0.9148131321957034	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	40250000	40500000	1.1143037379457565	1.5749595682319313	1.1096612277727997	0.0014480504682039597	0.432124	0.7726579846270873	-0.4493912793814686	0.9161847571942232	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	40500000	40750000	1.1187761953720587	1.5955524609951053	1.1168921827067102	0.0013058112712089273	0.441816	0.7225988356782768	-0.179188519511659	0.8731244122887455	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	40750000	41000000	1.2580773421284026	1.8199697736362894	1.192855383115323	0.0011690231116785199	0.486668	0.7286353852609719	-0.0204117127850737	0.8197101449402697	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	41000000	41250000	1.0505002525848055	1.472233994485404	1.0728626541199744	0.0012884107697673775	0.408132	0.6288675862185511	0.09301242933055963	0.787598662747548	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	41250000	41500000	1.2413956194830926	1.8028521625961647	1.1872324673092136	0.0011386969762466725	0.503132	0.5385976540723999	0.3995640670053124	0.7457951411226875	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	41500000	41750000	1.3633294945686745	2.0352666047015178	1.2614393093613498	0.001101711639371832	0.497704	0.5591044301691875	0.09722930971717841	0.8061110668343116	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	41750000	42000000	1.2339445496240227	1.815567370929841	1.1914117851454786	0.0012838553027521363	0.441084	0.5838000988641422	0.0407185084737434	0.8088399076418282	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	42000000	42250000	1.0755134004998375	1.529325877128784	1.09346711290568	0.001389434378532212	0.414312	0.4843163849690748	0.10481963288475478	0.7849173320769669	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	42250000	42500000	1.1052798889139914	1.554426397986093	1.1024040211330406	0.0013087031431531168	0.406852	0.5727820055167683	0.09200422010770022	0.7872626513858781	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	42500000	42750000	1.0986309479334415	1.5505558100768706	1.1010306491882993	0.001315945169871632	0.417812	0.5740983296376575	0.11783151699921081	0.7822404908086947	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	42750000	43000000	1.2068280582276132	1.7488999780069958	1.1693329654042803	0.0012493024233998543	0.458808	0.7157507838887257	0.061327790929661806	0.7891480027706947	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	43000000	43250000	1.1992055839418867	1.7606852214278759	1.173266219320375	0.001295475828742698	0.446512	0.6686241916979071	0.16568226378040607	0.7674168260677773	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	43250000	43500000	1.293571774573906	1.9360959427011535	1.2303230048120588	0.0011919578287422248	0.482148	0.7996147281851295	0.011815928690401661	0.778563089726812	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	43500000	43750000	1.2104183207822192	1.7994195398140695	1.186101686040239	0.0012868864511311384	0.498348	0.7833207253511446	0.0996036406904347	0.7579211776514972	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	43750000	44000000	1.2657494717583697	1.887777582247304	1.214873669212267	0.001200508374932821	0.472804	0.853914662071305	-0.01056669030817927	0.7689558529047076	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	44000000	44250000	1.242249519609248	1.8167191623355978	1.191789639557985	0.001125937150175265	0.460944	0.6832226023087496	0.39650048169528906	0.7016315788997293	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	44250000	44500000	1.1223752624518886	1.605133659133364	1.1202405992116404	0.0012641417974338061	0.449004	0.6558886359770437	0.6862450849222933	0.6237565971475468	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	44500000	44750000	1.2671038417689229	1.8514094131193564	1.2031144444675015	0.001095949281217603	0.490172	0.8149922272956676	0.24002266378505516	0.7322182519580817	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	44750000	45000000	1.2406645685566415	1.7979151011630934	1.185605751014834	0.0011254930345287717	0.461392	0.8284425425758235	-0.2032472451974222	0.8153308471810264	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	45000000	45250000	1.0185974086033012	1.4093859987426365	1.0497132607517057	0.0014656038349516285	0.417348	0.6385473267169041	0.25236607681758866	0.7600765877683533	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	45250000	45500000	1.1823874585736431	1.682007914661793	1.1467525768330378	0.0012540980104903125	0.437236	0.7722892149203482	-0.20699604013231154	0.8381266153173033	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	45500000	45750000	1.1801161999679102	1.6919218525394928	1.1501271539118396	0.0012481418263225492	0.441316	0.8668699440386052	-0.4547888038113392	0.8199616545799593	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	45750000	46000000	1.09547396874104	1.5500353709972323	1.1008458549793156	0.0013937469911685923	0.4094	0.861416999748048	-0.33552494305168956	0.7717367524445499	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	46000000	46250000	1.2177076763712367	1.761746007092931	1.1736196034935915	0.001250596255043184	0.452632	0.8858270833154205	-0.373793718575928	0.7612548433983667	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	46250000	46500000	1.286303701148551	1.8557094343675153	1.2045107907376404	0.0010777148551940768	0.494436	0.7722798142067834	0.09642605864938875	0.6435677521063214	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	46500000	46750000	1.2031640376552262	1.6844821332371225	1.1475956982750084	0.0011903833208179579	0.459868	0.5897549601140205	0.3483768989639406	0.5198262407735469	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	46750000	47000000	0.9052166800650949	1.153457948383462	0.949634732140364	0.0015899558249537467	0.420244	-0.030426687666951138	1.130886090750604	0.35807845315203685	0.0	0.0	1.0	2.0	2.0	2.0	3.0	3.0	4.0	4.0
chr1	47000000	47250000	1.0134356860830231	1.318690246345125	1.0153764914337127	0.001434173318292313	0.434112	0.054652703176100575	0.8707470571568082	0.38950255460448285	1.0	0.0	1.0	2.0	2.0	2.0	3.0	3.0	4.0	4.0
chr1	47250000	47500000	1.2167346295692971	1.6605760627265247	1.139423294056656	0.00114472845554142	0.448	0.29708329517872706	0.2880567226148855	0.45707633400790804	1.0	0.0	1.0	2.0	2.0	2.0	3.0	3.0	4.0	5.0
chr1	47500000	47750000	1.1049533115567347	1.4655081014616633	1.0704091651143797	0.0013602161442214462	0.471404	-0.12348182337474739	0.9969600664236623	0.30672349593719733	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	3.0	3.0
chr1	47750000	48000000	1.1693774354167705	1.5236351744055263	1.0914307922567839	0.0012478650134215494	0.489036	-0.3078853196884211	1.0430511210783706	0.22074646999702513	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	3.0	3.0
chr1	48000000	48250000	0.9492049915407288	1.161312881377784	0.9528627045849719	0.0015400470512635313	0.434832	-0.5644834524355853	0.8621710533180085	0.16266715240306917	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0
chr1	48250000	48500000	0.7592460626132926	0.8726967065302902	0.8260139381678808	0.0018646076124356967	0.380652	-0.7452162170337645	0.7299303643604707	0.14004347279738594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
chr1	48500000	48750000	1.0299802930526825	1.2503335593605032	0.9887093726495257	0.001450018362611305	0.440504	-0.5893142223754009	0.6575599301312981	0.18738087661470554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
chr1	48750000	49000000	0.9593150276329114	1.1350833205498938	0.9420405084325086	0.001555025915023812	0.404744	-0.7049256148867308	0.6104427808256735	0.1854401938878234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
chr1	49000000	49250000	0.8079563391989908	0.8914751723382225	0.8348536176984952	0.001873423852554126	0.386176	-0.853054774258719	0.6313179093439114	0.18643699996019775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	49250000	49500000	0.7479128521668036	0.8035067482323676	0.7925934362082996	0.002083091725162923	0.375268	-0.8811764342837756	0.579972985122437	0.18714839833873997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	49500000	49750000	0.7413344571811621	0.7883741999113003	0.7850944528122258	0.002117533020344185	0.372032	-0.8833459604068719	0.5941783647155325	0.19117014054494846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	49750000	50000000	0.7058084723022573	0.7543977754061714	0.7679906040632825	0.0021600323278606155	0.36932	-0.881180036048295	0.5815363512388523	0.18918077284115634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	50000000	50250000	0.9096682148467431	1.0557803493164863	0.9085367402502627	0.0015906501444422857	0.403336	-0.7746133706267522	0.6364835360137218	0.19918552290597813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	50250000	50500000	1.0992184313526983	1.3621881464711776	1.0319870691228614	0.0013223508840907233	0.434632	-0.48350781305026685	0.41481621956476833	0.3059675440479769	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0
chr1	50500000	50750000	0.9651715065471588	1.2251335009743018	0.9786951024190504	0.0014692585806721137	0.381884	-0.12397973278850048	-0.04142828611147665	0.4165943634573052	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	3.0	3.0
chr1	50750000	51000000	1.0228522382314014	1.3365245275932764	1.0222195292775893	0.0015199546139405217	0.382656	0.10953207425426087	-0.24068965080995325	0.5205774182662691	1.0	0.0	1.0	2.0	2.0	2.0	3.0	3.0	4.0	4.0
chr1	51000000	51250000	1.1410009805017012	1.5140710398436488	1.0879998450107153	0.0013301322239301124	0.403124	0.06926364983037094	-0.08107133061908474	0.5526934143788517	1.0	0.0	1.0	2.0	2.0	2.0	3.0	3.0	4.0	4.0
chr1	51250000	51500000	1.1536546082180839	1.5941077448614644	1.1163864150734242	0.0013095073414440377	0.418432	0.5672511999915245	-0.48538127546963206	0.700842168287722	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	51500000	51750000	1.1673960670701409	1.626340840646275	1.1276166794841047	0.0013082450014196916	0.40762	0.6829266402731006	-0.47195967784354986	0.7239782303055726	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	51750000	52000000	1.1174645825292198	1.5494125504593044	1.100624667028536	0.001364850514104021	0.41514	0.7222887113859	-0.28796415592102903	0.7416075118132719	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	52000000	52250000	1.1469424093901974	1.5900949604823955	1.1149804120121651	0.0012691144643186799	0.421752	0.6961797593077713	-0.06892970497299994	0.740992590359313	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	52250000	52500000	1.095834456438071	1.5194147831804814	1.089918140402652	0.0013915178672413708	0.411784	0.7460266186615738	-0.11389001786043443	0.7581424817330046	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	52500000	52750000	1.1701429134914059	1.6372444659541066	1.1313903566998138	0.0012797040568868609	0.438864	0.779671650018391	-0.18480803372446536	0.7611696420191627	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	52750000	53000000	1.1161245338336268	1.5534281787677704	1.102049994204427	0.0012802336721532512	0.421704	0.7342821308183143	-0.0506498684869003	0.7254244530379285	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	53000000	53250000	1.1447769516517654	1.6014649902113238	1.1189596644885516	0.001273327395523995	0.466052	0.6896213184324799	0.33845267891467135	0.6317813403983575	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	53250000	53500000	1.2275169242443464	1.7518178495682466	1.1703080187237804	0.0012465594683457024	0.493532	0.737620670380242	0.38891541737339075	0.587631004078702	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	53500000	53750000	1.1950172722475303	1.6876360509383186	1.1486695386278054	0.001238288837966084	0.50824	0.49755513089465925	1.0050980823749471	0.49237949136118364	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	53750000	54000000	1.1974361001962404	1.7281933280679447	1.1623900111524268	0.001188842277769903	0.424032	0.7678397306599466	0.022365932345035915	0.6663125010355248	1.0	1.0	2.0	4.0	3.0	3.0	4.0	5.0	6.0	7.0
chr1	54000000	54250000	1.3055864501438734	1.9105546127873205	1.222180739640609	0.0011615759585151782	0.472656	0.6079957848063651	0.22334161991729726	0.6524683797419888	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
chr1	54250000	54500000	1.2187639885669725	1.7696265354518255	1.1762415543534377	0.0012705231017300154	0.503976	0.6235888155177789	0.21727779753452728	0.6317076462526536	1.0	1.0	2.0	4.0	3.0	3.0	4.0	4.0	5.0	6.0
